PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
http://pathwaycommons.org/pc12/Pathway_b7273aadb3ed6964cc6a7ed0fb31b3d5	HumanCyc	NAD phosphorylation and dephosphorylation	"NAD phosphorylation and dephosphorylation";	14
http://pathwaycommons.org/pc12/Pathway_1f4396187ae471b23baa6483d60a73ef	HumanCyc	noradrenaline and adrenaline degradation	"noradrenaline and adrenaline degradation";"norepinephrine and epinephrine degradation";	94
http://pathwaycommons.org/pc12/Pathway_5ac465ecdde2e81eb0eb24bcb149a660	HumanCyc	S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation	"S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation";	22
http://pathwaycommons.org/pc12/Pathway_b1ddc18b646866adf7569b333ab8215a	HumanCyc	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	"GGPP biosynthesis";"superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)";	76
http://pathwaycommons.org/pc12/Pathway_2bdb599dfbc86521beca81a5b812e75d	HumanCyc	oxidized GTP and dGTP detoxification	"8-oxo-7,8-dihydro-guanosine-triphosphate and 8-oxo-7,8-dihydro-deoxyguanosine-triphosphate";"oxidized GTP and dGTP detoxification";"oxidized guanosine triphosphate and deoxyguanosine triphosphate detoxification";"8-oxo-(d)GTP detoxification";	10
http://pathwaycommons.org/pc12/Pathway_c9f33f81c94942d050151b5702727e97	HumanCyc	spermine biosynthesis	"spermine biosynthesis";	14
http://pathwaycommons.org/pc12/Pathway_44c36d4d30135edbfb9f4c7eac3e3225	HumanCyc	pentose phosphate pathway (oxidative branch)	"pentose phosphate pathway (oxidative branch)";	16
http://pathwaycommons.org/pc12/Pathway_92b66cb0aa0382982f2467d1c02c08ac	HumanCyc	glycine biosynthesis III	"glycine biosynthesis III";	6
http://pathwaycommons.org/pc12/Pathway_067a99f06c030881fd36ef916f32bac6	HumanCyc	arginine biosynthesis IV	"arginine biosynthesis 4";"arginine biosynthesis IV";	62
http://pathwaycommons.org/pc12/Pathway_b8c5a5229675865b636e9b46e1c7e295	HumanCyc	calcium transport I	"calcium transport I";	12
http://pathwaycommons.org/pc12/Pathway_23e050e16f6768140c7a668d07db4db0	HumanCyc	4-hydroxybenzoate biosynthesis	"p-hydroxybenzoate biosynthesis I (eukaryotes)";"4-hydroxybenzoate biosynthesis";	16
http://pathwaycommons.org/pc12/Pathway_0d4059a90168f4194186285431fd649e	HumanCyc	phosphatidylethanolamine biosynthesis III	"phosphatidylethanolamine biosynthesis III";	4
http://pathwaycommons.org/pc12/Pathway_9d6e9e9f1cef76a7b1496a65ae9bf665	HumanCyc	glutathione-mediated detoxification I	"glutathione-mediated detoxification I";	76
http://pathwaycommons.org/pc12/Pathway_bad78d4957b6c1e0808e47d04b4c0762	HumanCyc	protein citrullination	"protein citrullination";	14
http://pathwaycommons.org/pc12/Pathway_265ef27588300e435b2f579bd0b49a93	HumanCyc	dermatan sulfate biosynthesis (late stages)	"dermatan sulfate biosynthesis (late stages)";	18
http://pathwaycommons.org/pc12/Pathway_1a2112026a92b61f67421a16b02633b9	HumanCyc	guanosine nucleotides degradation III	"guanosine nucleotides degradation III";	24
http://pathwaycommons.org/pc12/Pathway_01ff9d4e766a220a5edab38361e5a587	HumanCyc	cysteine biosynthesis/homocysteine degradation	"homocysteine degradation";"cysteine biosynthesis/homocysteine degradation";"cysteine biosynthesis II";	8
http://pathwaycommons.org/pc12/Pathway_042d6cd9ded75f9bb9888508442e945c	HumanCyc	purine ribonucleosides degradation to ribose-1-phosphate	"purine ribonucleosides degradation to ribose-1-phosphate";	26
http://pathwaycommons.org/pc12/Pathway_ef09e61fe65d65cf277f7c908d185672	HumanCyc	pentose phosphate pathway	"pentose shunt";"phosphogluconate pathway";"superpathway of oxidative and non-oxidative branches of pentose phosphate pathway";"hexose monophosphate shunt";"pentose phosphate pathway";	50
http://pathwaycommons.org/pc12/Pathway_df9553611a7ff05bb47de262fd0018da	HumanCyc	asparagine degradation I	"asparagine degradation 1";"asparagine degradation I";	6
http://pathwaycommons.org/pc12/Pathway_9351324adca7123a13038b4c57cc370d	HumanCyc	sphingosine and sphingosine-1-phosphate metabolism	"sphingosine and sphingosine-1-phosphate metabolism";"ceramide degradation";	32
http://pathwaycommons.org/pc12/Pathway_f00770315e1efd12f8db87fcb4ef502d	HumanCyc	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis	"D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis";	18
http://pathwaycommons.org/pc12/Pathway_b7d2ae324727f15b5a7685374bbf3773	HumanCyc	thio-molybdenum cofactor biosynthesis	"thio-molybdenum cofactor biosynthesis";"molybdenum cofactor (sulfide) biosynthesis";	4
http://pathwaycommons.org/pc12/Pathway_6db11fd63857329ea3087cf3e6e93436	HumanCyc	cholesterol biosynthesis III (via desmosterol)	"cholesterol biosynthesis III (via desmosterol)";	136
http://pathwaycommons.org/pc12/Pathway_bc8d1cf98d8361249760b630c4491098	HumanCyc	CDP-diacylglycerol biosynthesis I	"CDP-diacylglycerol biosynthesis I";"CDP-diacylglycerol biosynthesis";	54
http://pathwaycommons.org/pc12/Pathway_433e3ef2135043b2eeb63c2f31ae2905	HumanCyc	NAD salvage pathway III	"nicotinamide riboside salvage pathway";"NAD salvage pathway III";"nicotinamide adenine dinucleotide salvage";	14
http://pathwaycommons.org/pc12/Pathway_3580b307e8fd8c51765e9623be0a7f3e	HumanCyc	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	"NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde";	18
http://pathwaycommons.org/pc12/Pathway_28bba1a19dbcedffec0e94d0a1fd14c8	HumanCyc	Rapoport-Luebering glycolytic shunt	"Rapoport-Luebering glycolytic shunt";	48
http://pathwaycommons.org/pc12/Pathway_4864d255c6c6b2c873f100c974e071a0	HumanCyc	histamine degradation	"histamine degradation";	24
http://pathwaycommons.org/pc12/Pathway_d898427c72d6da84a9b98ec07fcad1a4	HumanCyc	guanine and guanosine salvage I	"guanine and guanosine salvage I";	10
http://pathwaycommons.org/pc12/Pathway_436e8b2fd0194abbd45921b0b15bebdd	HumanCyc	oleate biosynthesis II (animals)	"oleate biosynthesis II (animals)";	20
http://pathwaycommons.org/pc12/Pathway_4b20404fbc41a1db94956bb3a54690a5	HumanCyc	diphthamide biosynthesis	"diphthamide biosynthesis";	16
http://pathwaycommons.org/pc12/Pathway_314773ca6849852102afa67e6af782d5	HumanCyc	superpathway of inositol phosphate compounds	"superpathway of inositol phosphate compounds";	394
http://pathwaycommons.org/pc12/Pathway_291b63e6f901424839074dc1726cd86c	HumanCyc	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	"1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)";"phytate biosynthesis";	64
http://pathwaycommons.org/pc12/Pathway_75e235810c8b7fa1648b839571b52c7e	HumanCyc	GDP-L-fucose biosynthesis I (from GDP-D-mannose)	"GDP-L-fucose biosynthesis I (de novo synthesis)";"GDP-L-fucose biosynthesis I (from GDP-D-mannose)";	8
http://pathwaycommons.org/pc12/Pathway_b48b5d4dacac3b7ff72224dbdf2898c9	HumanCyc	triacylglycerol degradation	"triacylglycerol degradation";"lipolysis";"triacylglyceride degradation";"triacylglycerol hydrolysis";	40
http://pathwaycommons.org/pc12/Pathway_65dcb215944e40802ccd7fe611d05319	HumanCyc	tetrapyrrole biosynthesis II	"tetrapyrrole biosynthesis II";	20
http://pathwaycommons.org/pc12/Pathway_265c07c99958edaab4aea102ceebac11	HumanCyc	tetrahydrobiopterin biosynthesis II	"tetrahydrobiopterin biosynthesis II";	26
http://pathwaycommons.org/pc12/Pathway_9daac3098539c24d88d7f5f536b104a0	HumanCyc	thymine degradation	"thymine degradation";"uracil degradation (reductive)";	22
http://pathwaycommons.org/pc12/Pathway_bf7b33b93580fb85636964b76845f1ca	HumanCyc	triacylglycerol biosynthesis	"TAG biosynthesis";"triglyceride biosynthesis";"triacylglycerol biosynthesis";"Kennedy pathway";	72
http://pathwaycommons.org/pc12/Pathway_aa2de6a3c51a4fe7808710883e5a8e64	HumanCyc	glucose and glucose-1-phosphate degradation	"glucose and glucose-1-phosphate degradation";	34
http://pathwaycommons.org/pc12/Pathway_c23f8fa77d0db568de6a2e1aefae45da	HumanCyc	1,25-dihydroxyvitamin D3 biosynthesis	"1,25-dihydroxyvitamin D3 biosynthesis";"vitamin D3 biosynthesis";	12
http://pathwaycommons.org/pc12/Pathway_d969f9db09338c6c7e2be289aaa0bc15	HumanCyc	ceramide biosynthesis	"ceramide biosynthesis";	18
http://pathwaycommons.org/pc12/Pathway_ef10ec99c5529f8dfcf891b1f2b872a9	HumanCyc	MAP kinase cascade	"MAP kinase cascade";	12
http://pathwaycommons.org/pc12/Pathway_19e72a199ffd76eeb6051c6e1a115d88	HumanCyc	galactose degradation I (Leloir pathway)	"Leloir pathway";"galactose degradation I (Leloir pathway)";	20
http://pathwaycommons.org/pc12/Pathway_20f7e437d0b001b54495b226c32e83f9	HumanCyc	purine nucleotides degradation II (aerobic)	"purine nucleotides degradation II (aerobic)";"purine nucleotides catabolism";	92
http://pathwaycommons.org/pc12/Pathway_4888edf67b4e4c6f750ac7c193b4ddd3	HumanCyc	arginine degradation I (arginase pathway)	"arginine degradation I (arginase pathway)";"glutamate biosynthesis";"arginase degradative pathway";	52
http://pathwaycommons.org/pc12/Pathway_c55430aa4d915ce878926999f965de3f	HumanCyc	fatty acid beta-oxidation III (unsaturated, odd number)	"fatty acid beta-oxidation III (unsaturated, odd number)";	12
http://pathwaycommons.org/pc12/Pathway_ba308f1df69bc8dbb2229053514e9953	HumanCyc	PRPP biosynthesis I	"5-phosphoribosyl 1-pyrophosphate biosynthesis";"PRPP biosynthesis I";	10
http://pathwaycommons.org/pc12/Pathway_88bd010b4d87303ea4f386f4fc1d2ac1	HumanCyc	D-mannose degradation	"D-mannose degradation";"mannose degradation";	4
http://pathwaycommons.org/pc12/Pathway_6e19da5d4d3d26a7134e554ae3fd12ed	HumanCyc	fatty acid alpha-oxidation III	"fatty acid alpha-oxidation III";	18
http://pathwaycommons.org/pc12/Pathway_b5da1765891758d346c1879b95bae4d8	HumanCyc	heme biosynthesis from uroporphyrinogen-III I	"heme biosynthesis from uroporphyrinogen-III I";	20
http://pathwaycommons.org/pc12/Pathway_2f17e3b4d93e6b19107a92f99a4a887b	HumanCyc	eumelanin biosynthesis	"melanochrome biosynthesis";"melanogenesis";"eumelanin biosynthesis";	22
http://pathwaycommons.org/pc12/Pathway_8830a6dcef3dcb821c6c1dc9dd5ac920	HumanCyc	glycerol degradation I	"glycerol degradation I";	16
http://pathwaycommons.org/pc12/Pathway_d771f2de45bf67ca76fd84a401cdbfe6	HumanCyc	L-dopachrome biosynthesis	"melanin biosynthesis (proximal phase)";"L-dopachrome biosynthesis";	8
http://pathwaycommons.org/pc12/Pathway_c3c3f5ad343ba6bc6875ec1ae230b78f	HumanCyc	GDP-glucose biosynthesis	"GDP-glucose biosynthesis";	34
http://pathwaycommons.org/pc12/Pathway_b28b1d6aa76fb229a78dededd13df755	HumanCyc	UDP-D-xylose and UDP-D-glucuronate biosynthesis	"UDP-glucuronic acid biosynthesis (from UDP-glucose)";"UDP-D-xylose and UDP-D-glucuronate biosynthesis";"UDP-GlcA biosynthesis";"UDPXyl biosynthesis";"UDP-glucuronate biosynthesis (from UDP-glucose)";"UDP-xylose biosynthesis";	8
http://pathwaycommons.org/pc12/Pathway_e884d3376cab2c94cf33c09d4851be6c	HumanCyc	ceramide degradation	"ceramide degradation";	8
http://pathwaycommons.org/pc12/Pathway_67a7a14df95e425324c4d685e7f96c18	HumanCyc	superpathway of cholesterol biosynthesis	"superpathway of cholesterol biosynthesis";	308
http://pathwaycommons.org/pc12/Pathway_61a359a01101e7719b49c323a70e69c9	HumanCyc	lanosterol biosynthesis	"lanosterol biosynthesis";	4
http://pathwaycommons.org/pc12/Pathway_d4a0e635f684dc09c42e8b4b401f6bb3	HumanCyc	tRNA charging	"tRNA charging";	128
http://pathwaycommons.org/pc12/Pathway_dbb1a942dd49d4a87bfdfab28ed8ea7b	HumanCyc	NADH repair	"NADH repair";	20
http://pathwaycommons.org/pc12/Pathway_4c7b337282046bd511e645f6d10dda80	HumanCyc	citrulline degradation	"citrulline degradation";	16
http://pathwaycommons.org/pc12/Pathway_a0f066a969573e06f5f298b7ec241ebc	HumanCyc	selenocysteine biosynthesis II (archaea and eukaryotes)	"selenocysteine biosynthesis II (archaea and eukaryotes)";	24
http://pathwaycommons.org/pc12/Pathway_fbf04f9b9224e6cdd16f80f7cbcbd9d2	HumanCyc	glutaryl-CoA degradation	"glutaryl-CoA degradation";	26
http://pathwaycommons.org/pc12/Pathway_18289ad9b5dc6765bbc27422a7e9b165	HumanCyc	threonine degradation II	"TDG pathway";"threonine degradation II";"threonine dehydrogenase pathway";	6
http://pathwaycommons.org/pc12/Pathway_6b2303b2ebd501236169c19dcdaa6c33	HumanCyc	asparagine biosynthesis I	"asparagine biosynthesis I";	4
http://pathwaycommons.org/pc12/Pathway_71e403ec98d7ad79b86f805750d323a2	HumanCyc	glutamate biosynthesis II	"glutamate biosynthesis II";	12
http://pathwaycommons.org/pc12/Pathway_7ec1da5c3aeb99905ce91706bc147e82	HumanCyc	creatine-phosphate biosynthesis	"creatine-phosphate biosynthesis";	20
http://pathwaycommons.org/pc12/Pathway_bc4d2b2435e4a5925a86af155b9429f5	HumanCyc	5-aminoimidazole ribonucleotide biosynthesis I	"5-aminoimidazole ribonucleotide biosynthesis I";	22
http://pathwaycommons.org/pc12/Pathway_66f922d334311144f78ebb4444509a2c	HumanCyc	oxidative ethanol degradation III	"oxidative ethanol degradation III";	42
http://pathwaycommons.org/pc12/Pathway_1fa0cf67410c570e7e6b9c45cd9cc1f6	HumanCyc	1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)	"1D-myo-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)";"phytate biosynthesis";	22
http://pathwaycommons.org/pc12/Pathway_05004b6396dce78922db2ddafaff44c3	HumanCyc	catecholamine biosynthesis	"catecholamine biosynthesis";"adrenaline biosynthesis";"dopamine biosynthesis";"noradrenaline biosynthesis";	50
http://pathwaycommons.org/pc12/Pathway_99c0a9dd136c330bbe561e4c958ecf37	HumanCyc	choline biosynthesis III	"choline biosynthesis III";	28
http://pathwaycommons.org/pc12/Pathway_6988919c4f1e382bfaf77d9830efc472	HumanCyc	leukotriene biosynthesis	"leukotriene biosynthesis";	34
http://pathwaycommons.org/pc12/Pathway_cefd050c872924d01f2a34be76fcad7a	HumanCyc	melatonin degradation III	"melatonin degradation III";	6
http://pathwaycommons.org/pc12/Pathway_3f043e34a74b38d004ac7ede9c864db0	HumanCyc	4-aminobutyrate degradation I	"4-aminobutyrate degradation I";"GABA degradation";"gamma-amino-butyrate shunt";	32
http://pathwaycommons.org/pc12/Pathway_c91bd877022325494bd6fbe798e649b6	HumanCyc	ethanol degradation IV	"ethanol degradation IV";	26
http://pathwaycommons.org/pc12/Pathway_d2b2180dc6abc48c7d8ccc392605fd22	HumanCyc	UDP-N-acetyl-D-galactosamine biosynthesis II	"UDP-N-acetyl-D-galactosamine biosynthesis II";	40
http://pathwaycommons.org/pc12/Pathway_544ec377aca862b3599cc805f0e0beee	HumanCyc	methylthiopropionate biosynthesis	"methylthiopropionate biosynthesis";	4
http://pathwaycommons.org/pc12/Pathway_bd1fc317eac6f5ecd5157f684ff95208	HumanCyc	NAD salvage pathway II	"NAD salvage pathway II";"nicotinamide adenine dinucleotide salvage";	38
http://pathwaycommons.org/pc12/Pathway_0337f2b53332a7972e4f90b1da3b040a	HumanCyc	acyl carrier protein metabolism	"ACP metabolism";"acyl carrier protein metabolism";"[acp] metabolism";	8
http://pathwaycommons.org/pc12/Pathway_fb76752ad229e6db3e664e2cebe91e32	HumanCyc	methylmalonyl pathway	"methylmalonyl pathway";	12
http://pathwaycommons.org/pc12/Pathway_5c06c09f20bd4df8ca93c0891ba2b63d	HumanCyc	L-cysteine degradation I	"cysteine degradation I";"L-cysteine degradation I";	10
http://pathwaycommons.org/pc12/Pathway_7ac6de17ac4e11e6001aa6a17f4c4650	HumanCyc	purine nucleotides de novo biosynthesis II	"purine nucleotides de novo biosynthesis II";"purine biosynthesis 2";	74
http://pathwaycommons.org/pc12/Pathway_8033d77e8fae9ebfc8d76bc00cfe0d8e	HumanCyc	uridine-5'-phosphate biosynthesis	"de novo biosynthesis of uridine-5'-phosphate";"uridine-5'-phosphate biosynthesis";"de novo biosynthesis of uridine-5'-monophosphate";"pyrimidine biosynthesis";	22
http://pathwaycommons.org/pc12/Pathway_16704b3e96f1cd4951abddeccd0f0bb9	HumanCyc	uracil degradation II (reductive)	"beta-alanine biosynthesis";"uracil degradation II (reductive)";	22
http://pathwaycommons.org/pc12/Pathway_317c99787f27f9210a3d451bf88cba71	HumanCyc	thiosulfate disproportionation III (rhodanese)	"thiosulfate disproportionation III (rhodanese)";	4
http://pathwaycommons.org/pc12/Pathway_db8c9e7a8ae9971bc5febc0778e18a20	HumanCyc	sphingomyelin metabolism	"sphingomyelin metabolism";	26
http://pathwaycommons.org/pc12/Pathway_0e43a814167a21390f48d82c826bb046	HumanCyc	serotonin and melatonin biosynthesis	"serotonin and melatonin biosynthesis";	26
http://pathwaycommons.org/pc12/Pathway_5d3a8467b589c154cd4e75223b146400	HumanCyc	tyrosine degradation I	"tyrosine fumarate catabolism";"tyrosine degradation I";	28
http://pathwaycommons.org/pc12/Pathway_773c9e83286b847dcbbd47920f6c9319	HumanCyc	dolichyl-diphosphooligosaccharide biosynthesis	"eukaryotic N-linked glycosylation";"dolichyl-diphosphooligosaccharide biosynthesis";"mannosyl-chito-dolichol biosynthesis";	46
http://pathwaycommons.org/pc12/Pathway_48be49db22981b4e95c2432d2511c06e	HumanCyc	urate biosynthesis/inosine 5'-phosphate degradation	"urate biosynthesis/inosine 5'-phosphate degradation";"urate biosynthesis";"IMP degradation";"inosine 5'-phosphate degradation";"ureide biogenesis";	36
http://pathwaycommons.org/pc12/Pathway_75923265e31310d78baa0541e477f50b	HumanCyc	dolichol and dolichyl phosphate biosynthesis	"dolichol and dolichyl phosphate biosynthesis";	14
http://pathwaycommons.org/pc12/Pathway_140db615921bfd883faad5acccf6474c	HumanCyc	glycolysis I	"EMP pathway";"glycolysis (plastidic)";"Embden-Meyerhof-Parnas pathway";"Embden-Meyerhof pathway";"glycolysis I";"glucose degradation";	108
http://pathwaycommons.org/pc12/Pathway_a1b80b0c4d0ef9d5235f70866e5208ac	HumanCyc	gamma-glutamyl cycle	"glutathione metabolism";"gamma-glutamyl cycle";	60
http://pathwaycommons.org/pc12/Pathway_1c9f12a5bc9c1b434b24bc936da6aefa	HumanCyc	arginine degradation VI (arginase 2 pathway)	"arginine degradation VI (arginase 2 pathway)";"proline biosynthesis from arginine";	60
http://pathwaycommons.org/pc12/Pathway_386d7233007851e2c6740d54e9aadc0f	HumanCyc	CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	"CMP-N-acetylneuraminate biosynthesis I (eukaryotes)";"CMP-N-acetylneuraminic acid biosynthesis I (eukaryotes)";	26
http://pathwaycommons.org/pc12/Pathway_f1fc7e1a1a722fb5c1d6cf4bd2286be7	HumanCyc	L-serine degradation	"L-serine degradation";	8
http://pathwaycommons.org/pc12/Pathway_563af868f2e93293723d78f81ca2fceb	HumanCyc	pyrimidine ribonucleotides interconversion	"pyrimidine ribonucleotides interconversion";"pyrimidine biosynthesis";	66
http://pathwaycommons.org/pc12/Pathway_b362c802b7a78764190b82d2d5ff557a	HumanCyc	alpha-tocopherol degradation	"alpha-tocopherol degradation";"vitamin E degradation";	8
